sample	CancerType	Cuproptosis_positive	Cuproptosis_negative	Cuproptosis_activity_score	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Correlation	RMSE
TCGA-3U-A98F	MESO	-0.575758314	-0.578400267	0.002641953	0.006054066	0.012454778	0	0.055809497	0	0.073968026	0	0.003364625	0.00899274	0	0.032046982	0.025665537	0.079789909	0	0	0.628161619	0.002907891	0.00434664	0.066437692	0	0	0	0.046	0.151343541	1.047231517
TCGA-3U-A98G	MESO	-0.734097969	0.616483073	-1.350581042	0.063192527	0	0	0.122174654	0	0.176909553	0	0.038725598	0.003069134	0	0	0.031646773	0.016316873	0.0696624	0.047886897	0.397038745	0	0	0	0.032245282	0	0.001131565	0	0.383652563	0.924686126
TCGA-3U-A98H	MESO	-0.567084437	0.658957125	-1.226041561	0.032706932	0	0.105690331	0.070905001	0	0.198904033	0	0.073426639	0.042370215	0	0	0.039997061	0.09701318	0	0.064567226	0.251748715	0.003448534	0	0.007160028	0	1.10E-05	0.012051071	0.026	0.19745733	1.004874785
TCGA-3U-A98I	MESO	-0.779195019	0.646929153	-1.426124172	0.022652847	0	0.003545419	0.0363277	0	0.12055396	0	0.012717992	0.000445231	0	0.005492048	0.005892338	0.07091853	0	0.020798638	0.655543048	0	0	0	0.022481399	0	0.022630851	0.018	0.232960392	1.013158856
TCGA-3U-A98J	MESO	-0.57336569	0.276590533	-0.849956223	0.098542789	0	0.096549523	0.177856918	0	0.073834026	0	0.034751915	0.005384351	0	0	0.15203277	0.038882182	0	0.024362806	0.268508533	0	0	0.016471487	0	0	0.012822699	0.016	0.248105646	0.992287448
TCGA-LK-A4NW	MESO	-0.477833866	-0.376469355	-0.101364511	0.054123275	0	0.050989381	0.037064733	0	0.069871925	0	0.083396628	0	0	0	0.174045318	0.015614914	0	0.051936401	0.390789901	0	0	0	0.070382983	0	0.001784541	0.042	0.159235836	1.034054845
TCGA-LK-A4NY	MESO	-0.248569486	-0.439203834	0.190634349	0.000736762	0.00433494	0.075023685	0.108187697	0	0.04166729	0	0.053979609	0	0	0	0.072689651	0.166427028	0	0.010544675	0.445318423	0	0	0.021090241	0	0	0	0.074	0.126540254	1.040755889
TCGA-LK-A4NZ	MESO	-0.306584797	0.567876454	-0.87446125	0.089881504	0	0.158171791	0.111942425	0	0.10838714	0	0.060469441	0.042281485	0	0	0.092203263	0.040715154	0	0.04866408	0.194444227	0	0	0.05283949	0	0	0	0.002	0.330048554	0.951329417
TCGA-LK-A4O0	MESO	-0.537282699	0.409899155	-0.947181855	0.065945871	0	0.022902603	0.133177379	0	0	0	0.039064448	0.020800726	0	0	0.024628043	0.019758062	0.264847129	0.062490211	0.330933583	0	0	0.01158199	0	0	0.003869957	0.06	0.133950275	1.049345799
TCGA-LK-A4O2	MESO	-0.547390033	0.383733406	-0.931123439	0	0.01473069	0	0.034184889	0	0.10365369	0	0.008117591	0.006227726	0	0	0.052743815	0.173377463	0	0.006932332	0.536044891	0	0.000677643	0.06315557	0	0.0001537	0	0.002	0.326343128	0.957038169
TCGA-LK-A4O4	MESO	-0.503931138	0.807396053	-1.311327191	0.068368241	0	0.007464017	0.110865786	0	0.041472872	0.007534354	0.014253278	0	0	0	0.043133413	0.070627833	0.007716341	0.007690243	0.217595385	0	0.06771322	0	0.323736646	0	0.01182837	0.124	0.096479816	1.077118763
TCGA-LK-A4O5	MESO	-0.659732836	0.419573772	-1.079306607	0.004911346	0	0.017461088	0.183978954	0	0.104933299	0	0.016513908	0.040673219	0	0.046138036	0.044119421	0.218714649	0.031370706	0.038701882	0.207246121	0	0	0.042127	0	0.003110371	0	0.108	0.103756885	1.044788501
TCGA-LK-A4O6	MESO	-0.69897704	-0.428992445	-0.269984595	0.081292025	0.050707808	0.005151084	0.145417124	0	0.173019932	0	0.088302792	0	0	0	0.155765203	0.066424208	0.002816604	0.021933383	0.121204832	0	0	0	0.083867286	0	0.004097719	0.034	0.180961052	1.030934301
TCGA-LK-A4O7	MESO	-0.666586515	-0.562869371	-0.103717144	0.027096068	0	0.072490229	0.206761489	0	0.079640386	0	0.072758267	0	0	0	0.070298365	0.137195122	0	0.016806104	0.307982117	0	0	0	0.007127875	0	0.001843981	0.044	0.153141087	1.026431671
TCGA-MQ-A4KX	MESO	-0.581149775	0.623966689	-1.205116464	0.090250869	0.038769235	0	0.076750765	0	0.127111967	0	0.112444685	0	0	0	0.091707243	0.10966309	0	0.067451735	0.248818204	0	0	0	0.037032208	0	0	0.002	0.334150042	0.946077655
TCGA-MQ-A4LC	MESO	-0.365631848	0.677715218	-1.043347067	0.014478167	0.031185177	0.052414929	0.184412396	0	0.13729474	0	0.03020147	0.024685019	0	0	0.138462274	0.087071389	0	0.047490941	0.241396538	0	0.010906961	0	0	0	0	0.024	0.210652497	1.008462137
TCGA-MQ-A4LI	MESO	-0.326476149	-0.60651595	0.280039801	0	0.003645158	0.029046587	0.12409906	0	0.032466686	0	0.115846393	0	0	0	0.224821057	0.083842522	0	0.030281935	0.254567126	0	0	0.035212603	0.048438595	0	0.017732279	0.244	0.056526267	1.090512657
TCGA-MQ-A4LJ	MESO	-0.521905681	0.480705386	-1.002611067	0.055621752	0.005128839	0.006549068	0.112933561	0	0.091102815	0	0.100931238	0	0	0	0.180202648	0.095818568	0	0.020106499	0.24109618	0.014131576	0	0	0.07582428	0	0.000552976	0.154	0.082227722	1.069840952
TCGA-MQ-A4LM	MESO	-0.518210852	-0.267654734	-0.250556118	0	0.004330577	0.003377912	0.190152629	0	0.109213128	0.001305981	0.072966136	0.020355435	0	0	0.044274055	0.00292688	0.057437234	0.079354977	0.380016963	0	0	0	0.025556597	0	0.008731495	0	0.36584938	0.934668716
TCGA-MQ-A4LP	MESO	-0.615031701	-0.381257666	-0.233774035	0	0.07005329	0	0.042257847	0	0.065326462	0	0.032040344	0.005300386	0	0.031922493	0.001417932	0.09394337	0.067442187	0.003305631	0.570003974	0	0	0	0.016986084	0	0	0.004	0.295560913	0.976163746
TCGA-MQ-A4LV	MESO	-0.732937258	0.483995325	-1.216932584	0	0.002399289	0.008952977	0.284332963	0	0.08973605	0	0.062654685	0.044998216	0	0	0.100843291	0.046011884	0.045140458	0.138654473	0.161928725	0.014346989	0	0	0	0	0	0	0.419004641	0.911932404
TCGA-MQ-A6BL	MESO	-0.446298431	-0.332292049	-0.114006382	0	0	0.100270197	0.392204755	0	0	0.003109455	0.099268568	0.044067964	0.001048114	0	0.079210075	0.006100764	0.000789055	0.154045145	0.105275134	0.00506014	0	0	0.007421575	0	0.002129059	0.046	0.151353938	1.06502609
TCGA-MQ-A6BN	MESO	0.3875609	-0.261966515	0.649527415	0	0.015824596	0.045109629	0.088989097	0	0.038330556	0	0.022042638	0.074928937	0	0	0.080350412	0.095514124	0	0.020238931	0.466869638	0	0.023847208	0.027954234	0	0	0	0.018	0.233851365	0.993103509
TCGA-MQ-A6BQ	MESO	0.388664466	0.604861919	-0.216197453	0.016051757	0	0	0.090904882	0	0.096990549	0	0.019376506	0.066060869	0	0	0.069166785	0.150480753	0.019508412	0.049827251	0.394113581	0	0	0.027518655	0	0	0	0.014	0.25082201	0.985336458
TCGA-MQ-A6BR	MESO	0.424919801	0.477881567	-0.052961766	0.154766419	0	0.100990818	0.083630841	0	0.150383181	0	0.031802862	0.065379863	0	0.005602686	0.05031329	0.07091146	0.065849325	0.013476041	0.199835672	0	0	0.003088188	0	0	0.003969353	0.002	0.324797337	0.952363805
TCGA-MQ-A6BS	MESO	-0.444105786	0.544657907	-0.988763693	0.10325475	0.081519061	0	0.078812974	0	0.132901157	0	0.123717459	0.001010572	0	0	0.15091851	0.024312583	0	0.013575326	0.266522811	0	0.010206658	0	0.012275877	0	0.000972262	0.02	0.23105631	1.00043622
TCGA-NQ-A57I	MESO	-0.290857968	0.617515489	-0.908373457	0.000467304	0.020084366	0.005121392	0.014474265	0	0.132369117	0	0	0	0	0.045852006	0.004138171	0	0.153056368	0.009956573	0.54487239	0	0	0	0.025347403	0	0.044260646	0.03	0.185994345	1.037101872
TCGA-NQ-A638	MESO	-0.493960433	-0.293657867	-0.200302566	0	0.037782422	0.004732017	0.161448496	0	0.0081323	0	0.088730036	0.075204993	0	0	0.08071851	0.01815027	0.165869058	0.067273148	0.242787443	0	0	0.042284874	0	0	0.006886434	0.034	0.17856752	1.017626007
TCGA-SC-A6LM	MESO	-0.454253583	0.429158786	-0.883412368	0	0.014598395	0	0.11538391	0	0.053586962	0	0.100440577	0.00418693	0	0	0.067884717	0.002548531	0.06403009	0.153034221	0.414167228	0.000231106	0	0.007916355	0	0	0.001990976	0	0.493517891	0.868949694
TCGA-SC-A6LN	MESO	-0.609787118	-0.489929989	-0.119857129	0.119039414	0.151837954	0.057583796	0.073784635	0	0.039175044	0	0.130142062	0.037365868	0	0	0.075663299	0.058372308	0.005736002	0.010605553	0.170988186	0	0	0	0.068883424	0	0.000822457	0	0.387556486	0.924296073
TCGA-SC-A6LP	MESO	-0.508303526	-0.456039264	-0.052264262	0	0	0.007799022	0.121809889	0	0.033536559	0	0.06934972	0.025500071	0	0	0.046874353	0.107732585	0.015236193	0.0264947	0.519623927	0	0	0	0.02604298	0	0	0.018	0.244002699	0.995310445
TCGA-SC-A6LQ	MESO	-0.538375593	0.383394793	-0.921770387	0.002724534	0.022808775	0.001352381	0.115172334	0	0.072095538	0	0.034618952	0	0	0	0.082143044	0.029789648	0	0.039569614	0.474298776	0	0.002797505	0	0.115738632	0.002551693	0.004338573	0.03	0.188895415	1.020302187
TCGA-SC-A6LR	MESO	-0.242256076	0.315582183	-0.557838259	0	0.003934184	0.029082193	0.045728153	0	0.118943665	0	0.04728063	0	0	0	0.098716625	0.187093952	0	0.015891092	0.431623219	0	0	0.021706285	0	0	0	0.03	0.187693883	1.015829108
TCGA-SC-AA5Z	MESO	0.39688609	0.609102263	-0.212216173	0.150058394	0	0.073928566	0.079058867	0	0.129890932	0	0.014013543	0.045480769	0	0	0.044025216	0.020145699	0.02817716	0.013940885	0.358736919	0	0	0.034447595	0	0	0.008095454	0.004	0.295195152	0.964209766
TCGA-SH-A7BC	MESO	-0.705139584	0.435515949	-1.140655534	0.005602016	0	0.006303946	0.105431013	0	0.124477611	0	0.057679114	0.01907478	0	0	0.094300031	0.179322337	0	0.052871013	0.338988161	0	0	0.015949978	0	0	0	0.02	0.223192236	0.9979302
TCGA-SH-A7BD	MESO	-0.351447585	0.455697753	-0.807145338	0	0.087974601	0.031563524	0.129357237	0	0.022474185	0.004851916	0	0.015425597	0	0	0.184244927	0.119606209	0.043832788	0.016146713	0.261151045	0	0.0141208	0.067837492	0	0	0.001412966	0.018	0.246162626	0.988908192
TCGA-SH-A7BH	MESO	-0.425998239	0.410268502	-0.836266741	0	0.062616498	0.029322885	0.158370478	0.005066548	0	0	0.045108179	0.103311832	0	0.00731349	0.047126534	0.012582112	0.014047677	0.122053322	0.326574097	0.012413123	0	0.054093225	0	0	0	0.02	0.230248382	0.992788404
TCGA-SH-A9CT	MESO	-0.403723854	0.446853012	-0.850576866	0.049885164	0	0.014106382	0.167378735	0	0.027285631	0.004886626	0.056035473	0.005014266	0	0	0	0.097582648	0.009128012	0.021252531	0.474818826	0	0	0.037972788	0	0	0.03465292	0.058	0.135425465	1.036436125
TCGA-SH-A9CU	MESO	0.365083019	-0.451936161	0.81701918	0.003905765	0.023296065	0.051509989	0.074345209	0	0.031895477	0	0.071109029	0	0	0.017164953	0.060097737	0.080011503	0	0.006559841	0.561285818	0	0	0	0.018818614	0	0	0.054	0.140564145	1.043767379
TCGA-TS-A7OU	MESO	-0.360808985	0.503412558	-0.864221543	0	0	0.007909546	0.055165403	0	0.104922373	0	0.027579518	0.021290868	0.002620995	0	0.046371184	0.057281371	0	0.033673162	0.518941193	0	0	0.11936737	0	0	0.004877017	0.008	0.269127577	0.979207675
TCGA-TS-A7OY	MESO	-0.476273374	0.41546453	-0.891737904	0.103125537	0	0.018126158	0.068386854	0	0.029771314	0	0.035548684	0.026917939	0	0	0.05812141	0.002663947	0.291649244	0.021414746	0.279968035	0	0	0	0.058658522	0	0.005647611	0.028	0.190898592	1.02392654
TCGA-TS-A7OZ	MESO	-0.638252519	-0.506998743	-0.131253776	0.112220633	0	0.071544168	0.217382319	0	0.090698171	0	0.122109161	0.033994607	0	0	0.063760986	0.023331797	0	0.069504396	0.17420438	0	0.014745322	0.006504061	0	0	0	0.014	0.253015027	0.990910031
TCGA-TS-A7P0	MESO	-0.229094415	-0.580245262	0.351150847	0.014292644	0.015169819	0.046168488	0.229688998	0	0.120552404	0	0.114149673	0.05107895	0	0	0.058182098	0.034940035	0	0.062999987	0.231123534	0	0	0.01138756	0	0	0.010265811	0.094	0.11403815	1.053239876
TCGA-TS-A7P1	MESO	-0.68449616	0.842596936	-1.527093097	0	0	0.00611361	0.418337869	0	0.029299889	0	0.060257475	0.02608284	0	0	0.121445992	0.006642322	0	0.107148391	0.214367167	0	0	0.001165532	0	0	0.009138912	0.032	0.184112375	1.049421971
TCGA-TS-A7P3	MESO	-0.700962392	0.610212443	-1.311174836	0.013677951	0.018048667	0	0.115055546	0	0.169123159	0	0.012374878	0	0	0	0.028201123	0.113602091	0	0.020805454	0.42440161	0	0	0	0.081238807	0.000763916	0.002706797	0.034	0.177230409	1.018192047
TCGA-TS-A7P6	MESO	-0.417088321	-0.518908387	0.101820066	0	0	0.004228838	0.157323368	0	0.068227321	0	0.065564205	0.017444209	0.023872201	0	0.167077279	0.097008184	0	0.029150774	0.329324715	0	0	0	0.040778907	0	0	0.01	0.264242727	0.989498543
TCGA-TS-A7P7	MESO	-0.377944297	-0.613633957	0.23568966	0	0.002060294	0	0.081272302	0	0.207126316	0	0.052832057	0.031323023	0	0	0.01902501	0.035502579	0	0.025485599	0.341360574	0	0.008642419	0.195369827	0	0	0	0.036	0.170479437	1.015857835
TCGA-TS-A7P8	MESO	-0.671098118	-0.479717266	-0.191380852	0.275698607	0.033953136	0.072786083	0.057057948	0	0.061378772	0	0.062940553	0.006865643	0	0	0.038727308	0.05473651	0	0.013159952	0.289711551	0	0	0	0.030722776	0	0.002261162	0	0.562281317	0.829395544
TCGA-TS-A7PB	MESO	-0.549004965	-0.309341155	-0.23966381	0.003714024	0.012267272	0.018075938	0.277363695	0	0.045935667	0	0.070189742	0.016643455	0	0	0.163707713	0.068600466	0	0.037848541	0.21107112	0	0.066141681	0	0.007647974	0	0.000792713	0.124	0.095635443	1.07363335
TCGA-TS-A8AF	MESO	-0.645859109	0.697591648	-1.343450758	0.029642469	0	0.016392876	0.224900306	0	0.119987058	0	0.054025939	0.00032167	0	0	0.069997702	0.052362333	0	0.065541276	0.357373665	0	0	0.006373677	0	0	0.003081028	0.036	0.174518272	1.022431537
TCGA-TS-A8AI	MESO	-0.345255343	0.411895476	-0.757150819	0.013668305	0.00482598	0	0.102299807	0	0.069442826	0	0.058481227	0.042801414	0	0	0.053363052	0	0.199884289	0.025231976	0.373177588	0	0.005881798	0.040862627	0	0	0.01007911	0.002	0.322152555	0.957131647
TCGA-TS-A8AS	MESO	-0.322982656	0.876520888	-1.199503543	0.163728618	0	0.023466913	0.114082454	0	0.108509048	0	0.064138526	0	0	0	0.062365449	0.05661005	0	0.108868881	0.150114581	0	0.040882014	0	0.093906755	0	0.013326712	0.018	0.236610542	0.992137117
TCGA-TS-A8AV	MESO	-0.597168211	0.334272243	-0.931440453	0.092553508	0	0.058433405	0.227984972	0	0.114510235	0	0.063625452	0.025765	0.006385067	0	0.087948738	0.012692503	0	0.052931201	0.198448667	0.017119278	0	0	0.041601974	0	0	0.02	0.220938823	1.004378376
TCGA-TS-A8AY	MESO	0.306260122	0.502582924	-0.196322802	0.031298656	0	0.019105485	0.241922482	0	0.117552359	0	0.059754534	0.032248068	0	0	0.047100319	0.01966973	0	0.070685566	0.352373511	0	0	0.008289291	0	0	0	0.094	0.114314403	1.050726837
TCGA-UD-AABY	MESO	-0.651548116	0.80931021	-1.460858327	0.002974918	0	0	0.013106728	0	0	0	0.033007166	0.004828115	0.004956088	0.004514484	0	0	0.491814915	0	0.386070301	0	0	0.058727286	0	0	0	0	0.76052643	0.660166808
TCGA-UD-AABZ	MESO	-0.753613351	0.321878917	-1.075492268	0	0.012743425	0	0.081553188	0	0.053715849	0	0.090325783	0	0	0	0.183116065	0.112390986	0.033639269	0.003637712	0.31751131	0	0	0	0.111366413	0	0	0.324	0.037508783	1.096378376
TCGA-UD-AAC1	MESO	0.496509222	0.615141999	-0.118632777	0.022412988	0	0.05122334	0.094372333	0	0.1018445	0	0.076212219	0.00688547	0	0	0.068187105	0.075137704	0.014133849	0.049864471	0.400446593	0	0	0	0.029948687	0	0.009330741	0.098	0.109880977	1.043060459
TCGA-UD-AAC4	MESO	-0.411604184	0.632270937	-1.043875121	0.014076079	0	0.013611636	0.074237453	0	0.116543464	0	0.073739971	0.000585355	0	0.000636649	0.05059427	0.225641518	0	0.011492629	0.38474712	0	0.01238051	0.021713347	0	0	0	0.156	0.078592494	1.058999001
TCGA-UD-AAC5	MESO	-0.62810258	-0.369360415	-0.258742165	0.018069093	0	0.020645471	0.092899254	0	0.090580722	0	0.067320144	0.006342658	0	0	0.079150587	0.107393496	0	0.028789521	0.290335315	0	0	0	0.145033437	0.053440302	0	0.126	0.093798787	1.050602169
TCGA-UD-AAC6	MESO	-0.384124135	0.498059415	-0.88218355	0.059408639	0	0.044235491	0.063028752	0	0.06909118	0	0.038868886	0.000144145	0.001965256	0	0.052106825	0.097988217	0	0.018072922	0.505284843	0	0	0	0.032746807	0.017058036	0	0.03	0.187706764	1.016387957
TCGA-UD-AAC7	MESO	-0.695781097	0.539429539	-1.235210636	0	0.012010902	0.012482376	0.170757231	0	0.020344179	0	0.113682266	0.045306612	0	0	0.067786221	0.019999204	0.07335608	0.084650813	0.37036927	0	0	0	0	0	0.009254846	0.034	0.179068743	1.021689159
TCGA-UT-A88C	MESO	-0.627122217	0.605369561	-1.232491777	0.010224527	0.128900454	0.001135689	0.106996921	0	0.138621883	0	0.065658996	0.020666131	0	0.023189175	0.035779922	0.12773032	0	0.049589521	0.252938011	0	0	0.038568449	0	0	0	0.02	0.227654365	0.98927192
TCGA-UT-A88D	MESO	-0.717732628	0.415267334	-1.132999962	0.299702157	0.153897272	0.009246888	0.050856674	0	0.132752093	0	0.066527221	0.057140841	0	0	0.034890763	0.017129102	0.019423041	0.007050457	0.126045197	0	0	0.025338295	0	0	0	0	0.450626587	0.897335121
TCGA-UT-A88E	MESO	-0.497143712	0.579494846	-1.076638559	0	0.014462446	0	0.090756782	0	0.055260005	0	0.041109872	0.061807888	0	0	0.154807586	0.051817986	0	0.026724932	0.41177102	0	0.028478163	0.049695796	0	0	0.013307524	0.054	0.141496622	1.038644429
TCGA-UT-A88G	MESO	-0.735275462	-0.460974615	-0.274300847	0	0.020943083	0	0.06472255	0	0.086637167	0	0.044624052	0.028705915	0	0	0.028620655	0.050162887	0	0.045885979	0.523981309	0	0	0.0794285	0	0	0.026287901	0.002	0.317974008	0.95680799
TCGA-UT-A97Y	MESO	-0.720916347	0.681773131	-1.402689478	0.009196327	0	0	0.226980902	0	0.006254575	0	0.046531795	0.007608511	0.000557232	0	0.042655259	0.004680492	0.001181933	0.078860458	0.504483972	0	0	0	0.070412935	0.000595609	0	0.042	0.163503611	1.034181443
TCGA-XT-AASU	MESO	-0.729872348	-0.446223088	-0.28364926	0.083883292	0.034496826	0	0.157130241	0	0.200913799	0	0.131894485	0.009233219	0	0	0.084000048	0.043439614	0	0.017308996	0.1831909	0	0.000357744	0	0.052489891	0	0.001660944	0.05	0.145331894	1.041950712
TCGA-YS-A95B	MESO	-0.530351815	0.500570396	-1.030922211	0.004958671	0	0	0.089864786	0	0.205967006	0	0.021321693	0.019831093	0	0	0.133746902	0.05174988	0.039941396	0.008764185	0.168755652	0.022413617	0	0.229075339	0	0	0.003609779	0.588	0.001761693	1.092044211
TCGA-YS-A95C	MESO	0.505232997	-0.465877485	0.971110482	0.064648934	0	0.067044942	0.079456851	0	0.082856137	0	0.016168117	0.002551165	0.005386478	0	0.068176026	0.126478893	0	0	0.434001716	0	0.004862856	0	0.048367886	0	0	0.028	0.191782808	1.011548143
TCGA-YS-AA4M	MESO	-0.717706866	0.552629369	-1.270336235	0.03410109	0.018614251	0.023333233	0.251271775	0	0.108825967	0	0.046419635	0.061563753	0	0	0.037513392	0.060347347	0	0.110175376	0.23878545	0	0	0.009048732	0	0	0	0.044	0.154475625	1.033292878
TCGA-ZN-A9VO	MESO	-0.439826689	0.346735139	-0.786561828	0.004748388	0	0	0.309195753	0	0.011670446	0.001783112	0.10808653	0.036148317	0.004907712	0	0.146272512	0.023722282	0	0.134976632	0.201383374	0	0	0	0.015430563	0	0.001674379	0.108	0.105747435	1.085951981
TCGA-ZN-A9VP	MESO	-0.480124841	0.367544714	-0.847669555	0	0.018097407	0.021364587	0.150724067	0	0.11395614	0	0.047029903	0.015369468	0	0	0.051509293	0.1129515	0	0.029537789	0.331061992	0	0	0	0.103492282	0	0.004905574	0.05	0.144652949	1.028528985
TCGA-ZN-A9VQ	MESO	-0.757726113	0.458243585	-1.215969698	0	0.005513433	0	0.062848529	0	0.114068131	0	0.020291898	0.059725099	0	0	0.05025311	0.142199362	0	0	0.342826637	0.038681652	0.000194742	0.163397408	0	0	0	0.046	0.151659841	1.021573625
TCGA-ZN-A9VS	MESO	0.502225323	0.653222608	-0.150997285	0.033819424	0	0.023313135	0.044173835	0	0.145045527	0	0.009970298	0.004210432	0	0.055163836	0.05321328	0.221102793	0	0.007067997	0.348812739	0	0.013130614	0.037358754	0	0	0.003617335	0.074	0.127546012	1.034870007
TCGA-ZN-A9VU	MESO	0.378797023	0.653970975	-0.275173952	0.024372994	0	0.047021295	0.074589857	0	0.156444204	0	0.049620229	0	0	0	0.118099498	0.111035213	0	0.016690738	0.250879216	0	0.027675014	0	0.123571741	0	0	0.076	0.124042076	1.039080263
TCGA-ZN-A9VV	MESO	0.477376957	-0.516406885	0.993783842	0	0.043331445	0	0.034429656	0	0.094372616	0	0.070730393	0	0	0	0.063020386	0.181665457	0	0.045792968	0.466657079	0	0	0	0	0	0	0.024	0.207459721	1.009368877
TCGA-ZN-A9VW	MESO	-0.654446549	0.427763215	-1.082209764	0	0	0.001066686	0.236810272	0	0.026499778	0	0.076568031	0.046644876	0	0	0.039342285	0.125950432	0	0.10146661	0.338852614	0.003850165	0	0.002948251	0	0	0	0.002	0.310743906	0.960680283
TCGA-04-1348	OV	0.594871069	-0.459912066	1.054783136	0.037702799	0	0.008467579	0.134506918	0	0.116307829	0	0.095208205	0.058791835	0	0	0.114216676	0.038379441	0.081232945	0.083778966	0.192489961	0	0	0	0.038916846	0	0	0.19	0.069466799	1.070977115
TCGA-04-1357	OV	0.593498474	-0.378239125	0.9717376	0.012611455	0.040686571	0.006958296	0.244683249	0	0.143129401	0	0.085366965	0.064674829	0	0	0.051115222	0.029729064	0.024606064	0.112697349	0.143760847	0.02748256	0	0	0.012498128	0	0	0.146	0.085017289	1.073796888
TCGA-04-1362	OV	-0.312348588	-0.392370059	0.080021471	0	0.028992681	0	0.024775902	0	0.178071088	0	0.036021058	0	0	0	0.067299533	0.09917912	0	0	0.37668926	0	0.10030247	0	0.088668887	0	0	0.174	0.073203782	1.058003831
TCGA-04-1364	OV	0.637466293	-0.438143418	1.075609711	0.038831327	0.027155687	0	0.02082792	0	0.156116132	0	0.071769901	0	0	0	0	0	0.458159238	0	0.190287693	0	0	0	0.036852101	0	0	0.31	0.042287573	1.121212075
TCGA-04-1365	OV	-0.375833069	0.456426689	-0.832259758	0	0.049832451	0.014656487	0.177863995	0	0.089075268	0	0.104898948	0.039505116	0	0	0.102583072	0.081877027	0.069099995	0.054427483	0.173146638	0.004883321	0.010959412	0	0.027190787	0	0	0.094	0.115549904	1.046464095
TCGA-04-1514	OV	0.47823978	-0.619006797	1.097246577	0.040225931	0	0.019466851	0.154234097	0	0.00771338	0	0.170211929	0	0	0	0.08960565	0.108595781	0	0.018918829	0.293180146	0	0.097847406	0	0	0	0	0.992	-0.050138626	1.106152093
TCGA-04-1519	OV	0.641641354	0.34670259	0.294938764	0.028373744	0	0.000608624	0.06717845	0	0.185689096	0	0.046627977	0.00779618	0	0	0.116657993	0.045761747	0.134359733	0.002604212	0.090859473	0	0	0.271192297	0	0	0.002290475	0.476	0.015805837	1.086577122
TCGA-09-0364	OV	-0.384148115	-0.399095556	0.014947441	0	0.086923088	0	0.197321644	0.003468189	0.14247328	0	0.004582118	0	0	0	0.103896729	0.095970823	0.11590593	0	0	0	0.005541623	0.222334666	0	0.02158191	0	0.826	-0.021064085	1.101672029
